assists_diff,CC_diff,visionScore_diff,towerKills_diff,dragonKills_diff,won?,goldSpent,totalDamageDealtToChampions,deaths,baronKills,totalMinionsKilled,damage_per_death,damageDealtToObjectives,kills,totalHeal,win
-0.36,4.32,-5.56,-1.88,-0.16,False,502.4026696329256,1147.6540600667395,1.4816462736373754,-0.020022246941045596,-1.8553948832035587,358.34395262145154,-1942.1500000000015,1.3166666666666673,1585.6333333333332,-0.1166666666666667
-0.0,2.24,7.08,0.16,0.56,True,-183.15999999999985,-2187.7599999999984,-0.7199999999999989,-0.08000000000000002,-7.760000000000005,499.1773741730972,-4592.883333333333,0.8333333333333348,4006.466666666667,0.1666666666666668
-1.36,-12.0,-3.8,0.68,-0.24,True,380.3600000000006,2472.920000000002,-0.4400000000000004,-0.08000000000000002,21.36,1271.043204850705,-4963.149999999999,-0.3166666666666673,-3702.45,-0.3
6.28,6.32,4.08,-0.44,-0.72,True,-1991.2800000000007,-3436.9600000000028,0.1200000000000001,-0.24,-35.03999999999999,37.85172711547693,4166.166666666666,2.866666666666667,-73.46666666666715,0.20000000000000012
1.6,7.0,-5.56,1.96,0.28,False,736.7037037037044,443.2592592592591,-0.14814814814814792,0.18518518518518517,18.851851851851848,-652.5106511544009,-8044.233333333334,-0.3333333333333339,-2086.5333333333347,-0.050000000000000044
2.4,3.04,4.24,-0.12,-0.08,True,-630.682758620691,-1217.5448275862072,0.6855172413793102,0.2537931034482759,-5.940689655172406,136.55599493099498,-6365.266666666667,-3.783333333333333,-2222.1166666666677,-0.08333333333333326
2.08,-0.56,6.52,2.08,0.56,False,-430.9200000000001,-1689.5257142857154,-1.2857142857142856,0.18857142857142856,10.862857142857145,-435.6086362259507,-5183.975,3.9750000000000014,-1362.1500000000005,0.10000000000000009
-1.88,-6.24,-12.72,-1.68,-0.68,False,-1544.2413793103442,-2853.922758620687,0.7586206896551726,-0.4386206896551724,13.038620689655176,450.06086580086503,-877.0,-0.9999999999999991,-442.3199999999997,-0.07999999999999996
-2.6,0.64,4.48,0.68,0.48,False,-63.96296296296168,2982.925925925927,-0.6666666666666661,-0.1111111111111111,8.962962962962962,1095.5254454275891,450.9047619047633,-0.2857142857142865,1358.6476190476187,-0.24761904761904768
-1.96,-6.04,-3.32,0.24,0.4,True,-1724.2541507024252,-1555.0881226053643,0.6922094508301404,-0.09706257982120048,6.5274584929757395,-1396.841947265697,-1986.9833333333345,-3.2833333333333323,-4456.183333333334,0.04999999999999999
16.84,17.28,-14.04,-1.72,-1.4,True,4391.920995198603,9877.96639022261,5.796158882584025,-0.13793103448275862,-48.08555216062855,-457.27066761281094,3218.2285714285717,1.7333333333333307,1213.0380952380965,-0.02857142857142858
-2.0,4.04,-6.48,-0.48,-0.24,True,-887.7200000000012,1268.5600000000013,1.4400000000000004,-0.19999999999999998,-11.840000000000003,-1334.2941354016361,2619.0166666666664,1.1166666666666671,2652.0,0.21666666666666662
-3.0,-2.32,5.36,0.92,0.24,False,-1862.199999999999,-8765.919999999998,-2.2800000000000002,0.19999999999999998,28.72,344.30241558441503,1827.9600000000019,-0.839999999999999,-1439.159999999999,0.1200000000000001
-0.32,12.36,1.12,-0.96,-0.16,True,-308.6800000000003,465.72000000000116,1.2400000000000002,-0.24,-19.760000000000005,-260.2665548472687,1811.6952380952353,-0.7619047619047628,3906.171428571428,0.00952380952380949
-1.04,-3.76,1.12,-1.16,0.12,False,777.7199999999993,1656.1407407407423,1.7037037037037033,-0.0222222222222222,-10.315555555555562,-2671.2405860343365,-3984.083333333335,-1.5499999999999998,-3867.9333333333325,0.14999999999999997
3.12,3.88,-4.4,-0.72,-0.64,True,-437.6060606060619,4438.023569023571,0.5117845117845112,-0.2727272727272727,-26.20538720538721,-1745.2879244212572,1288.9555555555557,-4.288888888888888,-4213.888888888887,0.46666666666666673
-5.2,-2.92,9.12,-0.24,0.84,True,-310.55555555555475,-4134.762962962963,0.2962962962962967,0.15555555555555553,36.42962962962963,413.74809283309287,730.4500000000016,0.5833333333333339,413.6166666666668,0.36666666666666675
-0.52,-5.44,-19.16,-2.96,-1.4,True,974.8279569892475,-1236.2891278375137,2.3667861409796904,-0.11827956989247312,-11.878136200716852,-1532.0861321543957,1014.1200000000008,-0.5200000000000005,-457.8799999999992,0.11999999999999988
0.2,-1.0,-6.2,1.4,0.76,True,2512.8846153846152,5609.076923076922,0.0,0.23076923076923078,32.999999999999986,-1875.5114488983254,-7846.149999999999,-0.025000000000000355,-1349.125,0.1250000000000001
0.84,-0.28,-1.2,-0.28,-0.04,False,1177.6593103448286,2837.561379310344,-0.4827586206896548,0.18482758620689657,12.197241379310348,1925.2442857935707,2575.419047619049,-0.41904761904761934,819.028571428571,0.09523809523809534
-5.88,-11.4,3.44,1.44,0.88,True,-62.279999999998836,-1710.6399999999994,-0.7199999999999998,0.16000000000000003,20.439999999999998,610.4426393541098,4701.624999999999,0.375,767.0999999999995,0.15000000000000002
1.44,0.64,7.56,-0.08,0.2,True,-1254.7199999999993,-2889.8386206896575,-0.9793103448275859,0.1103448275862069,8.815172413793107,727.6398454486684,260.3000000000002,-0.16666666666666785,1494.583333333334,0.08333333333333337
4.52,2.44,-6.04,-0.92,0.0,False,-799.2399999999998,146.5600000000013,-0.6399999999999997,0.19999999999999998,-45.11999999999999,-494.5993505799761,-8473.949999999997,-0.2999999999999998,-6496.574999999999,-0.07500000000000001
-1.48,1.28,-6.72,1.2,0.08,False,616.8232258064509,174.3754838709683,-0.7393548387096773,0.07483870967741935,8.380645161290317,-1457.7008984806048,-3086.7599999999993,0.2400000000000002,596.4400000000005,-0.040000000000000036
-1.08,-5.52,5.76,0.12,-0.32,False,-18.64444444444598,543.465185185185,-2.3525925925925923,0.22666666666666663,9.799999999999997,76.52384704184533,2547.960000000001,1.839999999999999,3382.640000000003,-0.07999999999999996
2.72,7.76,-5.96,0.08,-0.56,False,1224.2800000000007,2538.7999999999993,1.7599999999999998,-0.08000000000000002,-28.92,822.0810948773446,2154.0666666666657,-0.6999999999999993,2826.783333333333,0.033333333333333326
4.12,2.0,-6.36,-0.56,0.08,False,1331.8799999999992,4442.000000000002,1.4000000000000004,-0.2,8.120000000000005,-790.7503069945928,-1303.22857142857,-0.3333333333333339,-1204.6857142857134,0.19047619047619052
0.08,5.24,9.88,1.28,0.72,True,656.746666666666,2062.586666666666,-0.9511111111111106,0.31259259259259253,-3.3318518518518516,-71.51081309417668,3120.0,1.1500000000000004,-248.39999999999964,-1.1102230246251565e-16
-1.52,-6.24,-6.44,-0.2,0.08,True,1776.1170370370364,8586.281481481481,1.0444444444444443,-0.2088888888888889,33.011851851851844,775.5177420264909,-1523.9333333333334,1.6166666666666654,884.4666666666658,0.033333333333333326
3.96,-1.28,-16.0,-0.04,-0.96,False,2188.3741935483868,4377.527741935486,-0.8335483870967737,-0.05032258064516132,7.6077419354838725,-830.948492396491,3436.7599999999993,1.4800000000000004,2042.5999999999995,-0.07999999999999996
-3.48,-5.84,-2.48,-2.92,-0.92,False,-1698.9615384615372,-5531.961538461537,2.384615384615384,-0.3076923076923077,0.3076923076923066,-34.283532102817844,5813.1809523809525,2.4190476190476193,159.32380952381027,0.10476190476190467
-0.48,-0.12,6.16,0.12,0.04,False,793.8368663594465,-83.2746543778776,-0.3834101382488475,0.16682027649769582,-16.177880184331798,-49.3156694041254,-1701.6499999999996,2.4499999999999993,1851.6749999999993,0.22500000000000014
3.04,-6.92,-6.64,-1.08,-0.76,False,-1819.4000000000005,-7469.959999999999,-0.08000000000000007,-0.16,-46.839999999999996,-360.1121174658683,-5808.324999999999,-0.2999999999999998,-808.4249999999993,0.024999999999999967
1.8,2.48,6.2,-1.4,-0.2,True,-1579.199999999999,-999.4000000000015,0.28000000000000025,-0.32000000000000006,-20.760000000000005,-1071.261595441595,-1670.8857142857141,0.43809523809523654,-4584.438095238093,0.06666666666666665
-1.92,5.84,9.8,-0.72,0.44,True,60.058008658008475,2696.7246753246764,-1.0285714285714285,0.18874458874458877,54.92900432900432,164.3903025215527,866.1499999999996,-3.3499999999999996,-3087.7999999999997,-0.11666666666666664
-2.92,3.76,9.84,1.12,0.84,True,1428.4394088669942,5556.370443349751,-0.4768472906403938,0.4029556650246306,57.447290640394094,594.9290315240314,1599.1599999999999,-2.1999999999999993,-2309.5600000000004,1.1102230246251565e-16
-4.52,-3.04,6.68,-0.52,0.2,True,-948.5172413793098,-7461.743448275862,-2.524137931034482,-0.046896551724137925,14.387586206896557,-1702.2281380348045,-9915.399999999998,-2.466666666666667,-4447.911111111111,-0.0888888888888889
-2.68,-13.32,-12.12,-0.16,-0.36,False,1626.3199999999997,-1729.2000000000007,0.8399999999999999,0.08,29.6,1593.6167032967032,592.9428571428566,0.5142857142857151,1622.857142857145,-0.18095238095238092
4.12,6.08,0.2,-1.36,-0.48,True,1788.3525925925933,1839.5540740740726,1.3288888888888897,0.02518518518518517,-24.86222222222223,-2067.8865270377764,-5068.033333333334,-2.666666666666667,-3600.1000000000004,0.1333333333333333
0.6,5.72,0.36,-1.04,-0.2,True,325.0,-1766.2799999999988,-0.08000000000000007,-0.28,22.519999999999996,713.7867198378954,-2831.666666666668,-0.833333333333333,-1796.7333333333336,0.06666666666666665
3.64,3.36,2.04,-0.92,-0.64,True,1193.6399999999994,4177.2232258064505,1.8941935483870962,-0.00903225806451613,-8.535483870967738,-1124.2914668664666,-832.5238095238101,-2.8761904761904757,809.4857142857145,0.15238095238095228
-4.12,1.28,2.04,1.08,0.4,True,-1506.6000000000004,-5881.0,-0.96,-0.2,53.52000000000001,-293.05692037129575,-10158.5,-2.3750000000000018,-6808.925,0.050000000000000044
0.68,4.32,-0.08,-0.24,-0.48,True,-270.7999999999993,-1360.6057142857135,2.582857142857142,0.0,-25.8857142857143,2279.839995698746,-5230.95,-1.7499999999999991,432.75,0.125
2.0,4.48,5.0,-1.92,-0.56,True,-492.9172113289751,2601.586056644879,1.156862745098039,0.10893246187363834,-45.95860566448802,279.3216027094586,180.00952380952367,-0.40952380952380985,-2575.8095238095257,0.11428571428571427
-0.76,-4.72,7.96,2.4,0.84,True,448.19418089816463,-269.3883617963329,-1.6211258697027193,-0.25806451612903225,-9.696394686907013,180.55154256854166,-1590.880000000002,0.28000000000000025,-1397.0800000000008,-0.040000000000000036
4.64,-1.2,-11.92,-1.72,-0.48,False,1212.05982905983,5127.68945868946,1.0598290598290596,0.19658119658119658,-31.059829059829056,-2398.1115012765013,-9737.177777777779,0.8666666666666663,-9531.577777777777,-0.28888888888888886
5.28,10.32,9.64,-0.36,0.96,False,1530.1901808785533,4959.200516795867,3.166925064599483,0.10129198966408268,4.20620155038759,-430.20051497114036,-3032.675000000001,0.8250000000000011,-5531.8,0.050000000000000044
-3.72,1.96,8.56,0.56,0.64,True,-1503.2410443230128,-3508.570127504552,-0.4165148755312691,-0.06193078324225865,-21.653916211293264,1461.304986171237,1439.9666666666662,0.20000000000000195,-328.4833333333336,-0.01666666666666672
-2.88,-3.44,-17.6,-1.56,-1.24,False,-810.3333333333339,-910.8266666666659,-1.536296296296297,-0.2088888888888889,-23.291851851851845,155.23876022126024,-4009.533333333333,1.4500000000000002,-1135.2833333333328,0.08333333333333326
-0.4,1.88,5.56,-0.4,0.8,True,-1704.2883720930222,-2579.6930232558116,0.4279069767441861,-0.06046511627906978,17.34883720930233,658.2900810855799,-8553.879999999997,-1.1999999999999984,-1413.0,-0.2800000000000001
-0.88,10.64,0.68,-1.56,-0.52,False,-2129.4799999999996,-6889.359999999997,-1.7200000000000006,0.0,-15.039999999999992,-1833.758447300248,-5039.925,3.0500000000000007,-4719.275,-0.025000000000000022
5.64,0.04,1.04,-0.68,-0.04,False,-363.9686274509804,-747.5788235294131,-1.3317647058823532,-0.36078431372549025,-6.422745098039215,743.9765944373084,-3147.4380952380957,-0.2761904761904761,-2159.0761904761894,0.25714285714285706
4.04,11.32,-3.84,-1.16,0.36,False,-467.2164705882369,-1798.2752941176477,-0.7858823529411767,-0.3223529411764706,-39.87764705882354,-1055.451319569319,250.80000000000018,3.080000000000001,2996.72,0.19999999999999996
-2.12,-6.48,-10.2,0.12,-0.4,False,-271.73379310344717,-2336.4606896551722,0.7296551724137927,-0.2620689655172414,-4.348965517241382,-521.8058005883017,347.5750000000007,0.8250000000000002,-5006.4749999999985,0.025000000000000022
-3.68,3.48,-8.04,0.76,0.16,False,866.6800000000003,-1180.9599999999991,-1.0,0.31999999999999995,31.83999999999999,-319.56563732563836,-3151.616666666667,1.4666666666666668,-771.3500000000013,0.1999999999999999
-0.36,9.8,-0.56,-0.56,-0.12,True,1480.0,4486.48,-0.5599999999999996,-0.15999999999999998,4.719999999999999,-808.764656917157,-1505.199999999999,1.6833333333333327,-1372.5166666666655,-0.23333333333333328
3.84,14.76,5.12,-0.52,0.08,True,23.159999999999854,2150.8399999999983,0.5999999999999996,-0.12,2.240000000000009,-86.88811202686247,-2468.983333333331,-0.4333333333333318,2991.7,-0.18333333333333335
-0.68,0.12,0.48,1.4,0.48,False,1791.039999999999,7456.4000000000015,1.5599999999999996,0.08,2.479999999999997,873.6226996152,-26.816666666666606,2.9833333333333334,-2742.2999999999997,-0.16666666666666663
2.4,2.88,7.96,-1.0,-0.44,True,-1679.4571428571417,-1943.2571428571446,0.11428571428571477,-0.057142857142857134,-85.74285714285715,2079.6372745310236,6472.166666666666,0.08333333333333393,445.28333333333285,0.10000000000000014
-2.56,3.72,-2.0,-0.76,-0.36,True,-478.7331378299132,-4209.128054740959,-0.7605083088954059,-0.5317693059628543,23.632453567937446,1163.4423698523678,750.6000000000004,1.3599999999999994,1287.92,-0.1200000000000001
-4.32,-1.64,4.88,-1.52,-0.12,False,-2294.5567703952893,-4463.167367535745,-0.6375105130361653,-0.4154751892346509,10.206055508830943,1428.0677918377905,-1435.177777777777,1.1999999999999993,407.31111111111204,0.15555555555555556
-6.48,0.0,15.92,2.84,1.92,False,-1132.7274853801173,374.4175438596467,-3.328654970760234,0.17543859649122806,78.72280701754386,3966.0163007891574,9464.676190476192,-0.8285714285714301,871.9523809523807,0.19047619047619047
1.16,7.72,-2.24,0.4,0.48,False,1436.3537993920963,6847.090577507599,-0.29848024316109356,0.22431610942249236,32.51246200607902,314.06983645983473,4265.6,-0.75,1388.3999999999996,0.08333333333333343
2.56,-0.64,-10.28,-1.48,-1.0,True,-405.8291891891895,1122.0010810810818,-0.22054054054054006,-0.20540540540540542,-20.07675675675675,1755.926410071409,6031.383333333331,0.8166666666666655,2491.166666666667,0.033333333333333215
1.32,1.36,2.44,1.88,0.6,True,1903.7077077077083,2814.326326326325,1.5405405405405403,0.18318318318318322,1.756756756756758,996.6902128427128,5957.383333333334,0.2333333333333334,4147.499999999999,0.0
-12.32,2.4,14.68,0.56,1.04,True,-1722.3657142857137,-6085.348571428571,-2.017142857142857,0.17714285714285716,52.09714285714286,109.35203944203886,8097.383333333333,-0.3166666666666682,-1063.8499999999995,-0.26666666666666655
-0.72,2.36,-6.52,-1.2,0.08,False,-501.9354838709678,-1998.5483870967746,1.161290322580645,-0.032258064516129004,-17.19354838709677,529.76314851815,3279.9047619047606,6.0095238095238095,-210.70476190476256,0.03809523809523807
4.48,7.92,20.0,1.48,0.84,False,-574.4399999999987,-3600.8399999999983,-0.7999999999999998,0.31999999999999995,-24.679999999999993,2683.7077777777777,-1971.7250000000004,-2.55,-1322.6749999999997,-0.09999999999999998
3.24,11.12,7.76,-0.76,-0.36,False,-1521.8344827586207,-2918.2979310344817,3.3420689655172415,-0.09379310344827585,-47.256551724137935,1136.2768452182736,2422.409523809524,1.447619047619047,-1752.3714285714286,0.15238095238095228
-3.32,1.64,2.72,0.68,0.64,False,-235.47999999999956,-4599.119999999999,0.0,0.03999999999999998,-8.799999999999997,51.31180606041926,288.8952380952378,-3.6380952380952385,-162.4095238095233,-0.05714285714285727
0.52,-12.76,-24.92,-2.6,-0.88,False,-2044.199999999999,-5106.7199999999975,-1.0799999999999992,-0.27999999999999997,-21.16000000000001,198.34313536001036,4092.583333333333,-0.6500000000000004,1893.5,-0.09999999999999998
-0.76,-13.52,1.68,-0.32,0.16,True,-630.1793103448272,2592.197241379312,-0.6841379310344831,0.17931034482758618,44.19862068965517,-140.0140643846894,942.6666666666661,-0.5333333333333341,-627.3166666666662,-0.04999999999999999
-0.76,2.92,0.52,1.64,0.08,True,-1188.0967741935492,-3104.801290322581,-1.5122580645161294,-0.0903225806451613,-0.1264516129032245,-903.0185959595965,3312.4399999999996,0.8399999999999999,2020.920000000001,-0.039999999999999925
2.92,9.08,3.72,1.24,0.32,False,1330.8400000000001,5953.959999999999,-1.2400000000000002,0.08000000000000002,23.28,-1030.2597245809748,912.0750000000007,1.5749999999999993,-287.0750000000007,-0.025000000000000022
0.76,-2.24,4.04,-1.24,-0.32,True,689.960000000001,2399.6400000000012,2.3999999999999995,-0.12,-31.039999999999992,-674.4171470658976,2455.000000000001,-1.5166666666666657,848.8833333333341,0.13333333333333336
0.0,4.36,2.24,-0.2,-0.36,True,494.966502463054,-403.8059113300478,-0.26305418719211815,0.4029556650246306,2.2995073891625566,-1594.4755928330924,-1186.4333333333343,-1.4833333333333334,249.58333333333485,-0.0666666666666666
4.28,4.28,-4.76,1.76,0.04,True,845.0868965517238,4366.231724137931,0.6027586206896549,0.2606896551724138,26.604137931034472,-989.7844484404482,-7081.8,-2.6000000000000005,-147.8800000000001,-0.32000000000000006
-0.84,1.04,-0.28,-1.36,0.04,True,-555.0799999999999,2668.959999999999,-0.8399999999999999,-0.19999999999999998,10.639999999999986,1067.2049735449727,-3789.5666666666666,-2.333333333333333,-4411.166666666667,0.016666666666666607
-5.36,-7.24,8.28,-1.28,-0.4,False,-3027.155555555555,-10328.16,-2.8207407407407405,0.02518518518518517,-7.558518518518525,24.077325336700596,-7566.483333333335,-4.166666666666666,-1139.5666666666666,-0.1499999999999999
-2.4,4.64,-0.96,-0.92,-0.16,True,-1517.221818181817,-8389.18181818182,0.9527272727272731,-0.03636363636363636,-20.20727272727273,-139.65293607730564,2107.1238095238095,-1.9904761904761896,924.5619047619057,-0.19999999999999996
-3.36,0.8,3.76,1.44,0.76,False,-1342.3076923076915,-912.2307692307695,-1.884615384615385,0.11538461538461539,27.769230769230766,519.8569816147128,2479.7047619047626,-1.3238095238095235,1352.0476190476193,-0.06666666666666665
3.0,5.88,1.92,-1.04,-0.28,True,-101.95999999999913,-1826.6000000000022,-0.21142857142857174,-0.022857142857142854,-17.777142857142863,-1086.7448818773819,5127.15,0.38333333333333286,-1985.1500000000005,0.0
1.6,8.28,-13.92,-0.08,-0.56,False,-299.2399999999998,-2128.9600000000028,-0.120000000000001,-0.16,-13.159999999999997,1891.2687088467078,2233.6,-4.239999999999998,-1204.520000000001,0.08000000000000007
-8.88,-5.56,9.28,2.04,0.88,False,1452.199999999999,5370.119999999999,1.879999999999999,0.16,31.159999999999997,-1567.4789343313682,-3677.2399999999993,-2.5999999999999988,-65.23999999999978,-0.039999999999999925
-2.28,0.12,3.24,-0.56,0.28,True,-228.27096774193524,4966.929032258064,-1.950967741935484,-0.08645161290322584,31.900645161290313,-305.8362431529813,1246.085714285714,-2.2857142857142856,2851.3238095238103,0.0
5.52,6.04,-6.2,-0.64,-0.64,False,-1053.891428571429,-1896.274285714284,0.3428571428571425,-0.12,-18.948571428571434,292.17824309949356,3953.350000000001,4.266666666666665,1088.6500000000005,0.13333333333333336
5.2,-3.48,-6.56,-2.44,-1.2,False,-413.20645161290304,-1301.3600000000006,0.3006451612903227,-0.5161290322580645,-27.82967741935483,1784.0882343212343,1974.639999999999,0.6400000000000006,2810.4000000000015,0.040000000000000036
-0.32,1.84,0.68,-0.24,0.12,True,887.6799999999985,4946.4,-0.2400000000000002,-0.040000000000000036,5.759999999999991,-878.8632095682106,-2429.800000000001,-0.7600000000000007,1009.1199999999999,-0.32000000000000006
-5.76,5.28,18.08,1.32,1.08,False,-784.8400000000001,-1878.4399999999987,-0.4399999999999995,-0.03999999999999998,48.68,-265.6565730921984,2072.5999999999976,1.1599999999999993,4090.880000000001,0.04000000000000015
-0.92,-1.96,19.68,2.48,0.8,False,-116.43999999999869,-1355.0400000000009,0.7999999999999998,0.32000000000000006,31.39999999999999,-713.4026349840633,-3581.7142857142862,1.8571428571428585,1202.7333333333354,0.0666666666666666
1.52,-6.48,-8.28,-1.0,-0.56,False,-599.6153846153848,27.115384615382936,-0.23076923076923084,-0.07692307692307693,25.30769230769232,736.4564761904762,2799.359999999998,-0.27999999999999936,4123.8,0.20000000000000007
4.32,-0.4,-13.8,-0.44,-0.72,True,191.21379310344673,1992.7875862068959,-0.2841379310344827,-0.16551724137931034,3.1420689655172396,-2588.4481415343926,799.4499999999998,0.43333333333333357,753.8833333333341,0.1833333333333334
-0.08,4.08,1.56,-0.12,0.04,True,1071.2800000000007,4843.759999999998,0.4400000000000004,-0.12,-34.32000000000001,154.39489182114175,1295.8666666666686,0.7499999999999991,1636.583333333333,0.20000000000000012
-2.32,-5.68,2.8,1.0,0.76,True,1343.2785185185185,2410.09037037037,-0.7199999999999998,0.20148148148148148,49.562962962962956,676.9629121189841,-4626.083333333333,3.416666666666667,165.80000000000018,0.16666666666666657
5.6,9.76,-7.84,-1.04,-1.12,True,1165.4800000000014,1625.1599999999999,-1.04,-0.28,-21.36,270.7192368878391,-726.9666666666662,-0.016666666666667496,1535.483333333334,-0.31666666666666665
-2.08,-0.04,-2.08,-0.44,0.12,True,-925.2181818181816,-692.9272727272728,0.707878787878788,0.28363636363636363,14.424242424242422,-103.54428460428426,1782.225,-1.6499999999999995,-1424.7749999999996,-0.15000000000000002
1.16,3.08,10.12,0.2,0.04,False,-2617.4648648648654,-11511.625945945947,-1.4054054054054053,0.18486486486486486,-34.76864864864865,805.7610208045926,-1459.6000000000004,-0.4761904761904763,1579.971428571429,-0.08571428571428563
7.04,10.72,-3.4,0.72,-0.12,False,2141.16,7675.7199999999975,0.0,0.03999999999999998,26.799999999999997,431.5026996271704,-2172.96,-1.4399999999999977,-1144.800000000001,-0.32
-3.72,-6.52,5.6,-1.32,-0.12,False,-1555.1599999999999,-6000.32,1.2400000000000002,0.12,4.359999999999999,-148.22748339623467,5733.000000000002,0.16666666666666874,3606.550000000001,0.1833333333333334
5.32,-0.92,2.36,0.4,-0.16,True,218.2712066905624,793.1266427718037,1.0716845878136203,0.29271206690561524,-56.26045400238948,399.46066239316224,7026.142857142858,1.1428571428571432,-1814.809523809523,-0.04761904761904773
-5.24,6.76,2.24,-0.84,-0.12,True,-1595.0111915734033,-4221.583936800525,-2.9447004608294938,-0.12113232389730086,33.497037524687286,-427.12014790764897,2922.3238095238084,-0.3142857142857167,1977.7142857142862,0.03809523809523818
-0.92,-9.76,4.12,0.44,0.36,True,-45.546162402668415,-2546.97552836485,-1.2769744160177972,0.08453837597330369,1.982202447163516,-1355.679588143339,-572.9166666666652,-1.8166666666666664,-728.5666666666657,-0.016666666666666663
-0.8,5.64,-1.24,0.36,0.12,False,1217.65935483871,2879.7922580645154,1.6425806451612903,-0.061935483870967756,51.38709677419355,47.20507622007608,-2538.633333333334,0.5333333333333323,-3725.2166666666662,-1.1102230246251565e-16
3.64,2.4,-2.12,-1.04,-0.12,True,-1638.92,-2839.7999999999993,1.7999999999999998,0.08000000000000002,-25.39999999999999,-377.98108909608845,1147.333333333334,-3.1833333333333336,2722.083333333333,0.0
2.48,8.96,-3.76,-0.72,-0.6,False,250.60000000000036,2508.6399999999994,1.959999999999999,0.08000000000000002,1.8400000000000034,1460.596895743146,3211.9999999999986,0.5000000000000009,2149.25,0.09999999999999998
-2.44,-14.84,-7.04,-1.4,-0.76,False,344.494814814816,-177.93037037036993,0.5155555555555553,-0.0474074074074074,-2.20148148148148,-35.76898124098079,-555.9200000000001,-0.7200000000000006,564.3599999999997,-0.27999999999999997
-0.92,-0.28,11.08,1.52,0.68,True,717.6799999999985,2164.319999999998,-0.47999999999999954,0.15999999999999998,16.319999999999993,-287.2243524068522,2100.9000000000015,0.9500000000000002,-481.66666666666606,0.11666666666666681
3.32,4.48,-13.36,-0.64,0.16,True,2781.879999999999,5806.24,0.96,-0.08000000000000002,0.5999999999999943,-55.372382842720526,-769.0380952380947,0.5904761904761902,-1922.2666666666673,0.24761904761904763
-0.8,8.12,-10.4,0.76,0.56,True,473.3792592592599,3327.3525925925915,-0.9140740740740743,0.09185185185185185,11.371851851851844,-281.2197467876049,1063.8190476190475,1.5619047619047617,682.0,-0.009523809523809601
-5.04,-2.28,5.8,-0.04,0.12,True,164.20000000000073,141.79999999999927,0.96,0.32,29.64,-1642.2745238095235,-2651.999999999999,1.5599999999999996,-2067.2,-0.15999999999999998
-0.32,-6.6,-11.44,-1.88,-0.8,True,-2127.5496296296296,-3686.3718518518526,-1.3866666666666667,-0.24888888888888888,-47.03555555555556,563.0934692159699,6043.299999999999,2.0666666666666655,1687.7333333333345,0.15000000000000008
1.24,-7.32,3.2,-1.52,0.24,False,1371.835016835017,3083.592592592595,1.616161616161616,0.09427609427609424,4.259259259259238,-317.6730982443478,2895.9166666666642,0.08333333333333126,1051.0666666666657,0.06666666666666665
-1.44,11.64,7.8,1.6,0.24,True,142.90909090909008,1194.5454545454559,-1.4848484848484853,0.24242424242424243,39.63636363636364,-927.9788863451358,2783.8499999999995,-0.8166666666666655,-1920.9000000000005,1.1102230246251565e-16
-1.6,-9.36,0.24,-1.6,-0.32,False,-403.6528138528138,-4931.304761904761,2.1116883116883116,-0.070995670995671,-9.396536796536793,270.0144502393023,-503.4249999999993,-0.5750000000000002,1357.125,-0.22499999999999992
-1.76,14.64,8.52,0.76,0.92,False,-1844.1787330316747,-4142.115384615383,-0.3936651583710411,-0.04298642533936653,35.633484162895925,-580.57781392584,-3872.55,0.5499999999999998,429.16666666666697,-0.09999999999999998
-5.24,-5.64,-0.88,2.12,1.36,True,282.6582100070482,-620.2283298097282,-3.2156448202959824,0.4348132487667371,32.89006342494716,-577.0495858638715,3091.4952380952386,1.2285714285714295,-1365.666666666667,0.18095238095238098
-3.12,-1.92,10.72,1.2,0.72,False,256.40000000000146,227.92000000000007,-1.2000000000000002,0.12,13.96,39.72737806637815,-611.9200000000001,-1.0799999999999992,594.2399999999989,0.0
4.4,8.64,1.08,-0.2,-0.28,True,2591.8762790697674,4388.644651162791,2.0409302325581398,0.10697674418604652,-20.972093023255816,-991.0443129093128,-3525.866666666667,-0.49523809523809526,2349.047619047619,-0.17142857142857132
5.96,-5.08,-6.8,0.76,-0.88,False,-3193.6933333333336,-4608.0448484848475,-2.509090909090909,-0.0787878787878788,-48.69575757575758,-2977.3472666916405,-5490.6500000000015,-1.125,-1074.8000000000002,0.0
1.96,3.48,-5.52,1.0,-0.24,True,-71.63999999999942,-4974.0,-0.9199999999999999,0.0,-52.64,-382.2098576819999,2547.1714285714293,0.2571428571428571,226.9333333333334,-0.009523809523809434
-3.52,-11.28,-11.88,-3.84,-0.96,False,-2062.952709359606,-3262.725123152708,0.7596059113300493,-0.4788177339901478,-30.448275862068968,730.1645568783074,-850.1333333333332,1.0833333333333348,2359.3166666666666,-0.1833333333333333
-0.68,-4.44,0.28,-0.08,-0.2,True,-1635.4896551724123,-2101.168275862068,-0.911724137931035,-0.18482758620689657,-20.365517241379322,549.9374892362539,424.35999999999876,-4.2,-213.27999999999975,-0.07999999999999996
0.64,2.28,-1.76,2.36,0.28,True,2039.2275132275136,7754.022222222222,0.48888888888888893,0.3216931216931217,44.644444444444446,161.18201839826725,-6853.983333333333,-3.966666666666667,-2452.4333333333334,-0.09999999999999992
-3.76,-0.32,2.8,-0.44,-1.16,True,687.2970085470079,1662.3974358974374,1.4273504273504276,0.017094017094017144,12.087606837606842,212.22057761682754,-203.71666666666624,-1.1833333333333336,3045.6833333333334,-0.3166666666666666
